Year,Vehicle_ID,Route_Type,Weather,Distance_Travelled_km,Vehicle_Age_km,Efficiency_kWh_per_km,Energy_Consumption_kWh,Charging_Cost_USD,Maintenance_Cost_USD,Operational_Cost_USD
2020-12-13,EV017,rural,cold,519.31,143345.9200000001,0.2787,166.42,49.93,0,49.93
2020-12-20,EV017,rural,cold,640.98,143986.9000000001,0.2788,205.51,61.65,0,61.65
2020-12-27,EV017,highway,cold,1929.82,145916.72000000012,0.2792,619.59,185.88,0,185.88
2021-01-03,EV017,highway,cold,1985.8,147902.5200000001,0.2796,638.47,76.62,0,76.62
2021-01-10,EV017,highway,cold,1760.16,149662.6800000001,0.2799,566.63,68.0,0,68.0
2021-01-17,EV017,rural,cold,1106.65,150769.3300000001,0.2802,356.54,42.78,700,742.78
2021-01-24,EV017,highway,cold,1058.59,151827.9200000001,0.2804,341.31,102.39,0,102.39
2021-01-31,EV017,rural,cold,560.5,152388.4200000001,0.2805,180.79,54.24,0,54.24
2021-02-07,EV017,highway,cold,1876.22,154264.6400000001,0.2809,605.98,72.72,0,72.72
2021-02-14,EV017,highway,cold,1482.04,155746.6800000001,0.2811,479.18,143.75,0,143.75
2021-02-21,EV017,urban,cold,340.52,156087.2000000001,0.2812,110.12,33.04,0,33.04
2021-02-28,EV017,rural,cold,1008.91,157096.1100000001,0.2814,326.52,39.18,0,39.18
2021-03-07,EV017,rural,mild,746.78,157842.8900000001,0.2816,210.27,25.23,0,25.23
2021-03-14,EV017,urban,mild,228.57,158071.4600000001,0.2816,64.37,19.31,0,19.31
2021-03-21,EV017,urban,mild,682.3,158753.7600000001,0.2818,192.24,48.06,0,48.06
2021-03-28,EV017,highway,mild,1889.79,160643.5500000001,0.2821,533.16,133.29,0,133.29
2021-04-04,EV017,rural,mild,1082.47,161726.0200000001,0.2823,305.63,36.68,0,36.68
2021-04-11,EV017,rural,mild,1062.58,162788.6000000001,0.2826,300.24,36.03,0,36.03
2021-04-18,EV017,rural,mild,841.85,163630.4500000001,0.2827,238.01,71.4,0,71.4
2021-04-25,EV017,urban,mild,672.42,164302.8700000001,0.2829,190.2,47.55,0,47.55
2021-05-02,EV017,highway,mild,1425.17,165728.04000000012,0.2831,403.53,121.06,0,121.06
2021-05-09,EV017,rural,mild,819.24,166547.28000000012,0.2833,232.1,58.02,0,58.02
2021-05-16,EV017,highway,mild,1822.33,168369.6100000001,0.2837,516.95,155.09,0,155.09
2021-05-23,EV017,urban,mild,467.16,168836.7700000001,0.2838,132.56,15.91,0,15.91
2021-05-30,EV017,urban,mild,661.9,169498.6700000001,0.2839,187.91,22.55,0,22.55
2021-06-06,EV017,rural,hot,602.5,170101.1700000001,0.284,188.23,22.59,0,22.59
2021-06-13,EV017,urban,hot,510.91,170612.0800000001,0.2841,159.68,47.9,0,47.9
2021-06-20,EV017,rural,hot,1173.91,171785.9900000001,0.2844,367.19,44.06,0,44.06
2021-06-27,EV017,urban,hot,427.88,172213.8700000001,0.2844,133.88,16.07,0,16.07
2021-07-04,EV017,rural,hot,863.47,173077.3400000001,0.2846,270.33,32.44,0,32.44
2021-07-11,EV017,highway,hot,1858.54,174935.88000000012,0.285,582.63,69.92,0,69.92
2021-07-18,EV017,rural,hot,1050.35,175986.23000000013,0.2852,329.51,82.38,0,82.38
2021-07-25,EV017,urban,hot,433.9,176420.13000000012,0.2853,136.16,16.34,0,16.34
2021-08-01,EV017,rural,hot,665.58,177085.7100000001,0.2854,208.96,52.24,0,52.24
2021-08-08,EV017,highway,hot,854.81,177940.5200000001,0.2856,268.54,67.14,0,67.14
2021-08-15,EV017,highway,hot,1031.07,178971.5900000001,0.2858,324.14,38.9,0,38.9
2021-08-22,EV017,rural,hot,959.88,179931.47000000012,0.286,301.96,90.59,0,90.59
2021-08-29,EV017,highway,hot,1687.98,181619.45000000013,0.2863,531.64,132.91,0,132.91
2021-09-05,EV017,highway,mild,1284.24,182903.69000000012,0.2866,368.04,110.41,0,110.41
2021-09-12,EV017,rural,mild,885.95,183789.64000000013,0.2868,254.05,30.49,0,30.49
2021-09-19,EV017,urban,mild,343.17,184132.81000000014,0.2868,98.43,29.53,0,29.53
2021-09-26,EV017,rural,mild,620.87,184753.68000000014,0.287,178.16,53.45,0,53.45
2021-10-03,EV017,urban,mild,502.69,185256.37000000014,0.2871,144.3,36.08,0,36.08
2021-10-10,EV017,highway,mild,971.57,186227.94000000015,0.2872,279.08,33.49,0,33.49
2021-10-17,EV017,rural,mild,949.69,187177.63000000015,0.2874,272.97,81.89,0,81.89
2021-10-24,EV017,highway,mild,1862.28,189039.91000000015,0.2878,535.98,160.79,0,160.79
2021-10-31,EV017,urban,mild,402.23,189442.14000000016,0.2879,115.8,34.74,0,34.74
2021-11-07,EV017,highway,mild,1052.03,190494.17000000016,0.2881,303.09,90.93,0,90.93
2021-11-14,EV017,rural,mild,673.74,191167.91000000015,0.2882,194.19,48.55,0,48.55
2021-11-21,EV017,urban,mild,522.69,191690.60000000015,0.2883,150.71,37.68,0,37.68
2021-11-28,EV017,rural,mild,522.36,192212.96000000014,0.2884,150.67,45.2,0,45.2
2021-12-05,EV017,rural,cold,606.5,192819.46000000014,0.2886,201.27,60.38,0,60.38
2021-12-12,EV017,highway,cold,1478.95,194298.41000000015,0.2889,491.29,147.39,0,147.39
2021-12-19,EV017,urban,cold,635.61,194934.02000000014,0.289,211.24,25.35,0,25.35
2021-12-26,EV017,rural,cold,505.9,195439.92000000013,0.2891,168.19,50.46,0,50.46
2022-01-02,EV017,rural,cold,967.6,196407.52000000014,0.2893,321.9,38.63,0,38.63
2022-01-09,EV017,rural,cold,735.78,197143.30000000013,0.2894,244.9,61.23,0,61.23
2022-01-16,EV017,urban,cold,263.02,197406.32000000012,0.2895,87.56,21.89,0,21.89
2022-01-23,EV017,urban,cold,334.83,197741.1500000001,0.2895,111.49,13.38,0,13.38
2022-01-30,EV017,highway,cold,1615.43,199356.5800000001,0.2899,538.51,161.55,0,161.55
2022-02-06,EV017,highway,cold,1089.58,200446.1600000001,0.2901,363.49,109.05,2500,2609.05
2022-02-13,EV017,urban,cold,579.58,201025.74000000008,0.2902,193.43,48.36,0,48.36
2022-02-20,EV017,rural,cold,1014.58,202040.32000000007,0.2904,338.84,101.65,0,101.65
2022-02-27,EV017,highway,cold,1034.19,203074.51000000007,0.2906,345.63,103.69,0,103.69
2022-03-06,EV017,urban,mild,616.09,203690.60000000006,0.2907,179.12,44.78,0,44.78
2022-03-13,EV017,urban,mild,212.65,203903.25000000006,0.2908,61.83,7.42,0,7.42
2022-03-20,EV017,rural,mild,1064.48,204967.73000000007,0.291,309.76,37.17,0,37.17
2022-03-27,EV017,urban,mild,210.34,205178.07000000007,0.291,61.22,18.37,0,18.37
2022-04-03,EV017,rural,mild,1034.57,206212.64000000007,0.2912,301.31,75.33,0,75.33
2022-04-10,EV017,highway,mild,1269.85,207482.49000000008,0.2915,370.16,111.05,0,111.05
2022-04-17,EV017,rural,mild,768.19,208250.68000000008,0.2917,224.04,26.88,0,26.88
2022-04-24,EV017,urban,mild,379.95,208630.6300000001,0.2917,110.84,13.3,0,13.3
2022-05-01,EV017,highway,mild,1485.84,210116.4700000001,0.292,433.9,108.47,200,308.47
2022-05-08,EV017,highway,mild,1061.36,211177.83000000007,0.2922,310.17,77.54,0,77.54
2022-05-15,EV017,highway,mild,1975.15,213152.98000000007,0.2926,577.99,144.5,0,144.5
2022-05-22,EV017,rural,mild,572.3,213725.28000000006,0.2927,167.54,50.26,0,50.26
2022-05-29,EV017,urban,mild,292.22,214017.50000000006,0.2928,85.56,21.39,0,21.39
2022-06-05,EV017,rural,hot,620.96,214638.46000000005,0.2929,200.09,50.02,0,50.02
2022-06-12,EV017,urban,hot,357.55,214996.01000000004,0.293,115.24,13.83,0,13.83
2022-06-19,EV017,rural,hot,959.33,215955.34000000003,0.2932,309.39,77.35,0,77.35
2022-06-26,EV017,highway,hot,1892.92,217848.26000000004,0.2936,611.27,183.38,0,183.38
2022-07-03,EV017,highway,hot,806.05,218654.31000000003,0.2937,260.44,78.13,0,78.13
2022-07-10,EV017,highway,hot,1266.01,219920.32000000004,0.294,409.41,49.13,0,49.13
2022-07-17,EV017,highway,hot,855.04,220775.36000000004,0.2942,276.67,33.2,0,33.2
2022-07-24,EV017,urban,hot,468.15,221243.51000000004,0.2942,151.53,37.88,0,37.88
2022-07-31,EV017,urban,hot,536.04,221779.55000000005,0.2944,173.57,20.83,0,20.83
2022-08-07,EV017,rural,hot,798.14,222577.69000000006,0.2945,258.57,77.57,0,77.57
2022-08-14,EV017,urban,hot,533.23,223110.92000000007,0.2946,172.81,43.2,0,43.2
2022-08-21,EV017,urban,hot,564.28,223675.20000000007,0.2947,182.94,21.95,0,21.95
2022-08-28,EV017,rural,hot,623.41,224298.61000000007,0.2949,202.2,24.26,0,24.26
2022-09-04,EV017,urban,mild,675.05,224973.66000000006,0.295,199.14,49.78,0,49.78
2022-09-11,EV017,rural,mild,1125.44,226099.10000000006,0.2952,332.25,83.06,0,83.06
2022-09-18,EV017,rural,mild,739.07,226838.17000000007,0.2954,218.3,26.2,0,26.2
2022-09-25,EV017,highway,mild,1905.33,228743.50000000006,0.2957,563.5,169.05,0,169.05
2022-10-02,EV017,highway,mild,1507.68,230251.18000000005,0.2961,446.35,133.91,0,133.91
2022-10-09,EV017,rural,mild,958.01,231209.19000000006,0.2962,283.8,34.06,0,34.06
2022-10-16,EV017,highway,mild,1006.52,232215.71000000005,0.2964,298.38,89.51,0,89.51
2022-10-23,EV017,highway,mild,1596.21,233811.92000000004,0.2968,473.7,118.42,0,118.42
2022-10-30,EV017,rural,mild,585.95,234397.87000000005,0.2969,173.96,43.49,0,43.49
2022-11-06,EV017,rural,mild,566.18,234964.05000000005,0.297,168.15,42.04,0,42.04
2022-11-13,EV017,urban,mild,332.36,235296.41000000003,0.2971,98.73,24.68,0,24.68
2022-11-20,EV017,rural,mild,855.59,236152.00000000003,0.2972,254.31,30.52,0,30.52
2022-11-27,EV017,urban,mild,404.65,236556.65000000002,0.2973,120.31,14.44,0,14.44
2022-12-04,EV017,highway,cold,1978.71,238535.36000000002,0.2977,677.44,203.23,0,203.23
2022-12-11,EV017,urban,cold,558.07,239093.43000000002,0.2978,191.13,47.78,0,47.78
2022-12-18,EV017,highway,cold,1660.69,240754.12000000002,0.2982,569.41,142.35,200,342.35
2022-12-25,EV017,highway,cold,1243.16,241997.28000000003,0.2984,426.6,106.65,0,106.65
2023-01-01,EV017,rural,cold,1144.69,243141.97000000003,0.2986,393.11,47.17,0,47.17
2023-01-08,EV017,rural,cold,769.78,243911.75000000003,0.2988,264.5,66.12,0,66.12
2023-01-15,EV017,urban,cold,253.51,244165.26000000004,0.2988,87.12,10.45,0,10.45
2023-01-22,EV017,rural,cold,794.17,244959.43000000005,0.299,273.07,68.27,0,68.27
2023-01-29,EV017,urban,cold,447.75,245407.18000000005,0.2991,154.0,46.2,0,46.2
2023-02-05,EV017,highway,cold,1148.6,246555.78000000006,0.2993,395.36,98.84,0,98.84
2023-02-12,EV017,highway,cold,1756.87,248312.65000000005,0.2997,605.44,181.63,0,181.63
2023-02-19,EV017,highway,cold,1658.8,249971.45000000004,0.3,572.28,143.07,0,143.07
2023-02-26,EV017,urban,cold,566.85,250538.30000000005,0.3001,195.63,48.91,500,548.91
2023-03-05,EV017,rural,mild,661.35,251199.65000000005,0.3002,198.56,59.57,0,59.57
2023-03-12,EV017,rural,mild,1027.05,252226.70000000004,0.3004,308.57,37.03,0,37.03
2023-03-19,EV017,highway,mild,1652.02,253878.72000000003,0.3008,496.89,149.07,0,149.07
2023-03-26,EV017,rural,mild,582.49,254461.21000000002,0.3009,175.27,43.82,0,43.82
2023-04-02,EV017,rural,mild,547.32,255008.53000000003,0.301,164.74,19.77,0,19.77
2023-04-09,EV017,urban,mild,514.2,255522.73000000004,0.3011,154.83,46.45,0,46.45
2023-04-16,EV017,rural,mild,786.9,256309.63000000003,0.3013,237.06,71.12,0,71.12
2023-04-23,EV017,rural,mild,993.58,257303.21000000002,0.3015,299.53,89.86,0,89.86
2023-04-30,EV017,rural,mild,922.81,258226.02000000002,0.3016,278.36,33.4,0,33.4
2023-05-07,EV017,urban,mild,354.99,258581.01,0.3017,107.11,32.13,0,32.13
2023-05-14,EV017,highway,mild,1096.52,259677.53,0.3019,331.08,39.73,0,39.73
2023-05-21,EV017,highway,mild,950.13,260627.66,0.3021,287.06,34.45,0,34.45
2023-05-28,EV017,highway,mild,1771.61,262399.27,0.3025,535.88,160.76,0,160.76
2023-06-04,EV017,rural,hot,998.74,263398.01,0.3027,332.53,83.13,0,83.13
2023-06-11,EV017,rural,hot,1135.24,264533.25,0.3029,378.26,94.56,0,94.56
2023-06-18,EV017,urban,hot,221.47,264754.72,0.303,73.8,18.45,0,18.45
2023-06-25,EV017,rural,hot,506.6,265261.31999999995,0.3031,168.88,20.27,0,20.27
2023-07-02,EV017,highway,hot,1798.05,267059.36999999994,0.3034,600.1,180.03,0,180.03
2023-07-09,EV017,highway,hot,999.13,268058.49999999994,0.3036,333.68,40.04,0,40.04
2023-07-16,EV017,urban,hot,537.99,268596.48999999993,0.3037,179.74,21.57,0,21.57
2023-07-23,EV017,highway,hot,1653.4,270249.88999999996,0.304,552.99,165.9,200,365.9
2023-07-30,EV017,highway,hot,1126.99,271376.87999999995,0.3043,377.21,94.3,0,94.3
2023-08-06,EV017,urban,hot,341.9,271718.77999999997,0.3043,114.46,28.61,0,28.61
2023-08-13,EV017,rural,hot,807.21,272525.99,0.3045,270.38,32.45,0,32.45
2023-08-20,EV017,highway,hot,1492.05,274018.04,0.3048,500.26,60.03,0,60.03
2023-08-27,EV017,urban,hot,671.62,274689.66,0.3049,225.28,56.32,0,56.32
2023-09-03,EV017,rural,mild,1160.1,275849.75999999995,0.3052,354.03,42.48,0,42.48
2023-09-10,EV017,highway,mild,844.06,276693.81999999995,0.3053,257.72,30.93,0,30.93
2023-09-17,EV017,highway,mild,1327.02,278020.83999999997,0.3056,405.54,121.66,0,121.66
2023-09-24,EV017,highway,mild,1352.48,279373.31999999995,0.3059,413.69,49.64,0,49.64
2023-10-01,EV017,rural,mild,645.8,280019.11999999994,0.306,197.62,59.29,0,59.29
2023-10-08,EV017,highway,mild,1181.71,281200.82999999996,0.3062,361.89,108.57,0,108.57
2023-10-15,EV017,rural,mild,623.94,281824.76999999996,0.3064,191.15,22.94,0,22.94
2023-10-22,EV017,urban,mild,421.86,282246.62999999995,0.3064,129.28,15.51,0,15.51
2023-10-29,EV017,highway,mild,1037.1,283283.7299999999,0.3067,318.03,38.16,0,38.16
2023-11-05,EV017,urban,mild,209.75,283493.4799999999,0.3067,64.33,16.08,0,16.08
2023-11-12,EV017,urban,mild,506.81,284000.2899999999,0.3068,155.49,18.66,0,18.66
2023-11-19,EV017,urban,mild,294.37,284294.6599999999,0.3069,90.33,27.1,0,27.1
2023-11-26,EV017,rural,mild,729.35,285024.0099999999,0.307,223.91,55.98,0,55.98
2023-12-03,EV017,rural,cold,1094.64,286118.6499999999,0.3072,386.74,116.02,0,116.02
2023-12-10,EV017,urban,cold,299.98,286418.6299999999,0.3073,106.01,26.5,0,26.5
2023-12-17,EV017,rural,cold,1093.3,287511.9299999999,0.3075,386.62,46.39,0,46.39
2023-12-24,EV017,rural,cold,1021.28,288533.2099999999,0.3077,361.39,43.37,0,43.37
2023-12-31,EV017,urban,cold,418.29,288951.4999999999,0.3078,148.06,17.77,0,17.77
2018-01-07,EV018,urban,cold,260.94,260.94,0.2501,75.04,9.0,2700,2709.0
2018-01-14,EV018,rural,cold,753.58,1014.52,0.2502,216.83,65.05,0,65.05
2018-01-21,EV018,rural,cold,1010.21,2024.73,0.2504,290.91,87.27,0,87.27
2018-01-28,EV018,highway,cold,1035.66,3060.3900000000003,0.2506,298.48,74.62,0,74.62
2018-02-04,EV018,rural,cold,685.84,3746.2300000000005,0.2507,197.77,59.33,0,59.33
2018-02-11,EV018,highway,cold,1967.39,5713.620000000001,0.2511,568.21,68.19,0,68.19
2018-02-18,EV018,rural,cold,1122.6,6836.220000000001,0.2514,324.51,97.35,0,97.35
2018-02-25,EV018,urban,cold,259.16,7095.380000000001,0.2514,74.93,8.99,0,8.99
2018-03-04,EV018,rural,mild,890.94,7986.3200000000015,0.2516,224.16,67.25,0,67.25
2018-03-11,EV018,rural,mild,757.02,8743.340000000002,0.2517,190.58,47.65,0,47.65
2018-03-18,EV018,urban,mild,306.35,9049.690000000002,0.2518,77.14,9.26,0,9.26
2018-03-25,EV018,rural,mild,502.94,9552.630000000003,0.2519,126.7,15.2,0,15.2
2018-04-01,EV018,urban,mild,660.15,10212.780000000002,0.252,166.39,19.97,0,19.97
2018-04-08,EV018,rural,mild,561.67,10774.450000000003,0.2522,141.63,35.41,0,35.41
2018-04-15,EV018,urban,mild,619.27,11393.720000000003,0.2523,156.23,39.06,0,39.06
2018-04-22,EV018,rural,mild,768.38,12162.100000000002,0.2524,193.96,23.28,0,23.28
2018-04-29,EV018,rural,mild,805.46,12967.560000000001,0.2526,203.45,61.03,0,61.03
2018-05-06,EV018,highway,mild,1091.72,14059.28,0.2528,276.0,69.0,0,69.0
2018-05-13,EV018,urban,mild,463.16,14522.44,0.2529,117.14,35.14,0,35.14
2018-05-20,EV018,urban,mild,497.3,15019.74,0.253,125.82,15.1,0,15.1
2018-05-27,EV018,highway,mild,1497.82,16517.56,0.2533,379.4,94.85,0,94.85
2018-06-03,EV018,urban,hot,423.11,16940.670000000002,0.2534,117.93,35.38,0,35.38
2018-06-10,EV018,urban,hot,246.52,17187.190000000002,0.2534,68.73,20.62,0,20.62
2018-06-17,EV018,urban,hot,574.57,17761.760000000002,0.2536,160.25,19.23,0,19.23
2018-06-24,EV018,rural,hot,530.31,18292.070000000003,0.2537,147.97,17.76,0,17.76
2018-07-01,EV018,urban,hot,206.44,18498.510000000002,0.2537,57.61,17.28,0,17.28
2018-07-08,EV018,rural,hot,967.16,19465.670000000002,0.2539,270.11,81.03,0,81.03
2018-07-15,EV018,urban,hot,255.34,19721.010000000002,0.2539,71.33,8.56,0,8.56
2018-07-22,EV018,urban,hot,300.92,20021.93,0.254,84.08,10.09,0,10.09
2018-07-29,EV018,highway,hot,1304.36,21326.29,0.2543,364.82,43.78,0,43.78
2018-08-05,EV018,rural,hot,557.25,21883.54,0.2544,155.93,38.98,0,38.98
2018-08-12,EV018,rural,hot,514.75,22398.29,0.2545,144.09,36.02,0,36.02
2018-08-19,EV018,rural,hot,739.57,23137.86,0.2546,207.15,62.14,0,62.14
2018-08-26,EV018,highway,hot,1802.53,24940.39,0.255,505.59,126.4,0,126.4
2018-09-02,EV018,urban,mild,515.12,25455.51,0.2551,131.4,15.77,0,15.77
2018-09-09,EV018,rural,mild,1182.25,26637.76,0.2553,301.86,75.47,0,75.47
2018-09-16,EV018,urban,mild,621.91,27259.67,0.2555,158.87,39.72,0,39.72
2018-09-23,EV018,highway,mild,1820.17,29079.839999999997,0.2558,465.63,116.41,0,116.41
2018-09-30,EV018,highway,mild,1448.13,30527.969999999998,0.2561,370.87,44.5,200,244.5
2018-10-07,EV018,highway,mild,1223.56,31751.53,0.2564,313.66,94.1,0,94.1
2018-10-14,EV018,highway,mild,891.34,32642.87,0.2565,228.65,27.44,0,27.44
2018-10-21,EV018,highway,mild,1984.42,34627.29,0.2569,509.85,61.18,0,61.18
2018-10-28,EV018,highway,mild,1099.82,35727.11,0.2571,282.81,70.7,0,70.7
2018-11-04,EV018,rural,mild,997.37,36724.48,0.2573,256.67,64.17,0,64.17
2018-11-11,EV018,urban,mild,239.23,36963.71000000001,0.2574,61.58,18.47,0,18.47
2018-11-18,EV018,urban,mild,407.65,37371.36000000001,0.2575,104.96,26.24,0,26.24
2018-11-25,EV018,highway,mild,1153.5,38524.86000000001,0.2577,297.26,35.67,0,35.67
2018-12-02,EV018,rural,cold,1039.71,39564.57000000001,0.2579,308.38,92.51,0,92.51
2018-12-09,EV018,rural,cold,1025.68,40590.25000000001,0.2581,304.46,36.54,0,36.54
2018-12-16,EV018,rural,cold,827.93,41418.18000000001,0.2583,245.92,61.48,0,61.48
2018-12-23,EV018,urban,cold,572.46,41990.64000000001,0.2584,170.11,51.03,0,51.03
2018-12-30,EV018,urban,cold,656.39,42647.030000000006,0.2585,195.15,58.55,0,58.55
2019-01-06,EV018,rural,cold,521.27,43168.3,0.2586,155.04,46.51,0,46.51
2019-01-13,EV018,highway,cold,1120.36,44288.66,0.2589,333.52,100.06,0,100.06
2019-01-20,EV018,rural,cold,662.44,44951.100000000006,0.259,197.3,23.68,0,23.68
2019-01-27,EV018,highway,cold,800.29,45751.39000000001,0.2592,238.5,28.62,0,28.62
2019-02-03,EV018,highway,cold,1297.23,47048.62000000001,0.2594,386.99,116.1,0,116.1
2019-02-10,EV018,urban,cold,289.05,47337.67000000001,0.2595,86.25,10.35,0,10.35
2019-02-17,EV018,highway,cold,1436.31,48773.98000000001,0.2598,429.05,107.26,0,107.26
2019-02-24,EV018,urban,cold,436.41,49210.390000000014,0.2598,130.41,32.6,0,32.6
2019-03-03,EV018,rural,mild,768.02,49978.41000000001,0.26,199.68,49.92,0,49.92
2019-03-10,EV018,rural,mild,1055.63,51034.04000000001,0.2602,274.68,82.4,0,82.4
2019-03-17,EV018,highway,mild,1090.66,52124.70000000001,0.2604,284.04,71.01,0,71.01
2019-03-24,EV018,highway,mild,1930.49,54055.19000000001,0.2608,503.49,125.87,0,125.87
2019-03-31,EV018,rural,mild,748.54,54803.73000000001,0.261,195.34,48.84,0,48.84
2019-04-07,EV018,highway,mild,1295.26,56098.99000000001,0.2612,338.35,101.51,0,101.51
2019-04-14,EV018,urban,mild,549.92,56648.91000000001,0.2613,143.71,35.93,0,35.93
2019-04-21,EV018,urban,mild,619.45,57268.36000000001,0.2615,161.96,19.44,0,19.44
2019-04-28,EV018,urban,mild,527.09,57795.450000000004,0.2616,137.87,16.54,0,16.54
2019-05-05,EV018,urban,mild,589.54,58384.990000000005,0.2617,154.27,18.51,0,18.51
2019-05-12,EV018,rural,mild,578.81,58963.8,0.2618,151.53,37.88,0,37.88
2019-05-19,EV018,highway,mild,1307.36,60271.16,0.2621,342.6,102.78,200,302.78
2019-05-26,EV018,rural,mild,723.25,60994.41,0.2622,189.64,22.76,200,222.76
2019-06-02,EV018,urban,hot,349.78,61344.19,0.2623,100.91,12.11,0,12.11
2019-06-09,EV018,highway,hot,882.48,62226.670000000006,0.2624,254.76,63.69,0,63.69
2019-06-16,EV018,urban,hot,509.48,62736.15000000001,0.2625,147.14,44.14,0,44.14
2019-06-23,EV018,highway,hot,1328.99,64065.14000000001,0.2628,384.2,96.05,0,96.05
2019-06-30,EV018,rural,hot,931.82,64996.96000000001,0.263,269.57,80.87,0,80.87
2019-07-07,EV018,highway,hot,863.4,65860.36,0.2632,249.95,74.98,0,74.98
2019-07-14,EV018,rural,hot,909.75,66770.11,0.2634,263.54,65.89,0,65.89
2019-07-21,EV018,highway,hot,879.26,67649.37,0.2635,254.88,63.72,0,63.72
2019-07-28,EV018,urban,hot,391.08,68040.45,0.2636,113.4,34.02,0,34.02
2019-08-04,EV018,rural,hot,659.53,68699.98,0.2637,191.34,47.84,0,47.84
2019-08-11,EV018,urban,hot,242.41,68942.39,0.2638,70.34,21.1,0,21.1
2019-08-18,EV018,urban,hot,354.47,69296.86,0.2639,102.88,25.72,0,25.72
2019-08-25,EV018,urban,hot,459.37,69756.23,0.264,133.38,40.01,0,40.01
2019-09-01,EV018,highway,mild,1431.95,71188.18,0.2642,378.38,94.59,0,94.59
2019-09-08,EV018,urban,mild,607.11,71795.29,0.2644,160.5,48.15,0,48.15
2019-09-15,EV018,highway,mild,1667.97,73463.26,0.2647,441.5,52.98,0,52.98
2019-09-22,EV018,highway,mild,1994.66,75457.92,0.2651,528.77,132.19,0,132.19
2019-09-29,EV018,rural,mild,956.86,76414.78,0.2653,253.84,76.15,0,76.15
2019-10-06,EV018,rural,mild,1055.67,77470.45,0.2655,280.27,84.08,0,84.08
2019-10-13,EV018,rural,mild,715.4,78185.84999999999,0.2656,190.04,57.01,0,57.01
2019-10-20,EV018,urban,mild,256.66,78442.51,0.2657,68.19,20.46,0,20.46
2019-10-27,EV018,highway,mild,1301.6,79744.11,0.2659,346.16,41.54,0,41.54
2019-11-03,EV018,highway,mild,1083.82,80827.93000000001,0.2662,288.48,34.62,0,34.62
2019-11-10,EV018,highway,mild,1241.78,82069.71,0.2664,330.83,82.71,0,82.71
2019-11-17,EV018,highway,mild,1253.28,83322.99,0.2667,334.21,83.55,0,83.55
2019-11-24,EV018,urban,mild,422.39,83745.38,0.2667,112.67,33.8,0,33.8
2019-12-01,EV018,highway,cold,1210.43,84955.81,0.267,371.65,92.91,0,92.91
2019-12-08,EV018,urban,cold,291.7,85247.51,0.267,89.58,10.75,0,10.75
2019-12-15,EV018,highway,cold,997.39,86244.9,0.2672,306.53,91.96,0,91.96
2019-12-22,EV018,rural,cold,653.67,86898.56999999999,0.2674,200.99,24.12,0,24.12
2019-12-29,EV018,rural,cold,885.83,87784.4,0.2676,272.56,32.71,0,32.71
2020-01-05,EV018,urban,cold,498.67,88283.06999999999,0.2677,153.49,38.37,0,38.37
2020-01-12,EV018,rural,cold,856.8,89139.87,0.2678,263.9,31.67,0,31.67
2020-01-19,EV018,highway,cold,1262.55,90402.42,0.2681,389.23,97.31,200,297.31
2020-01-26,EV018,rural,cold,1147.01,91549.43,0.2683,353.92,88.48,0,88.48
2020-02-02,EV018,highway,cold,1126.14,92675.56999999999,0.2685,347.77,104.33,0,104.33
2020-02-09,EV018,highway,cold,1973.27,94648.84,0.2689,610.27,183.08,0,183.08
2020-02-16,EV018,highway,cold,1937.42,96586.26,0.2693,600.05,180.01,0,180.01
2020-02-23,EV018,highway,cold,1075.35,97661.61,0.2695,333.32,40.0,0,40.0
